"order_id";"unique_order_no";"order_date";"ship_date";"ship_mode";"sales";"quantity";"profit";"Pack";"return_id";"product_id";"customer_id";"order_key";"ship_key";"location_id"
187;"CA-2019-105963";"2019-11-15";"2019-11-22";"Standard Class";99.39;3;40.7499;"Low";95;1523;662;"2019-11-15";"2019-11-22";271
188;"CA-2019-106075";"2019-09-18";"2019-09-23";"Standard Class";4.616;1;1.731;"Low";96;810;322;"2019-09-18";"2019-09-23";327
189;"CA-2019-106075";"2019-09-18";"2019-09-23";"Standard Class";4.616;1;1.731;"Low";96;809;322;"2019-09-18";"2019-09-23";327
190;"CA-2019-106243";"2019-09-30";"2019-10-04";"Standard Class";523.92;5;-26.196;"Medium";97;26;302;"2019-09-30";"2019-10-04";327
191;"CA-2019-106278";"2019-09-02";"2019-09-05";"Second Class";65.94;3;30.9918;"Low";98;862;90;"2019-09-02";"2019-09-05";118
192;"CA-2019-106278";"2019-09-02";"2019-09-05";"Second Class";215.976;3;-2.6997;"Low";98;99;90;"2019-09-02";"2019-09-05";118
193;"CA-2019-106306";"2019-03-08";"2019-03-08";"Same Day";9.702;3;-7.1148;"Low";99;760;576;"2019-03-08";"2019-03-08";173
194;"CA-2019-106341";"2019-10-20";"2019-10-23";"First Class";7.152;3;0.7152;"Low";100;526;448;"2019-10-20";"2019-10-23";329
195;"CA-2019-106383";"2019-03-19";"2019-03-21";"Second Class";72.294;1;-98.8018;"Low";101;16;112;"2019-03-19";"2019-03-21";264
196;"CA-2019-106397";"2019-07-07";"2019-07-13";"Standard Class";45.98;2;12.8744;"Low";102;601;504;"2019-07-07";"2019-07-13";349
197;"CA-2019-106397";"2019-07-07";"2019-07-13";"Standard Class";12.96;2;6.2208;"Low";102;1182;504;"2019-07-07";"2019-07-13";349
198;"CA-2019-106460";"2019-02-19";"2019-02-22";"Second Class";70.88;2;33.3136;"Low";103;1087;305;"2019-02-19";"2019-02-22";433
199;"CA-2019-106530";"2019-05-08";"2019-05-08";"Same Day";58.112;2;7.264;"Low";104;1455;151;"2019-05-08";"2019-05-08";78
200;"CA-2019-106530";"2019-05-08";"2019-05-08";"Same Day";10.688;2;3.7408;"Low";104;1159;151;"2019-05-08";"2019-05-08";78
201;"CA-2019-106530";"2019-05-08";"2019-05-08";"Same Day";10.368;2;3.6288;"Low";104;1228;151;"2019-05-08";"2019-05-08";78
202;"CA-2019-106530";"2019-05-08";"2019-05-08";"Same Day";25.12;2;1.57;"Low";104;1271;151;"2019-05-08";"2019-05-08";78
203;"CA-2019-106530";"2019-05-08";"2019-05-08";"Same Day";1006.056;3;88.0299;"Low";104;1318;151;"2019-05-08";"2019-05-08";78
204;"CA-2019-106558";"2019-01-17";"2019-01-21";"Standard Class";316.0;4;31.6;"Low";105;1447;218;"2019-01-17";"2019-01-21";88
205;"CA-2019-106621";"2019-09-29";"2019-10-01";"Second Class";10.496;4;1.1808;"Low";106;535;220;"2019-09-29";"2019-10-01";520
206;"CA-2019-106656";"2019-09-23";"2019-09-26";"First Class";4.08;2;1.9176;"Low";107;837;235;"2019-09-23";"2019-09-26";432
207;"CA-2019-106656";"2019-09-23";"2019-09-26";"First Class";18.9;3;8.694;"Low";107;957;235;"2019-09-23";"2019-09-26";432
208;"CA-2019-106894";"2019-02-07";"2019-02-07";"Same Day";100.0;4;21.0;"Low";109;1503;122;"2019-02-07";"2019-02-07";458
209;"CA-2019-106894";"2019-02-07";"2019-02-07";"Same Day";100.0;4;21.0;"Low";108;1503;122;"2019-02-07";"2019-02-07";458
210;"CA-2019-106894";"2019-02-07";"2019-02-07";"Same Day";7.83;3;3.6018;"Low";109;929;122;"2019-02-07";"2019-02-07";458
211;"CA-2019-106894";"2019-02-07";"2019-02-07";"Same Day";7.83;3;3.6018;"Low";108;929;122;"2019-02-07";"2019-02-07";458
212;"CA-2019-106915";"2019-11-26";"2019-12-02";"Standard Class";17.856;4;4.2408;"Low";110;478;288;"2019-11-26";"2019-12-02";134
213;"CA-2019-106950";"2019-09-02";"2019-09-06";"Standard Class";1012.68;3;303.804;"Low";112;1473;347;"2019-09-02";"2019-09-06";66
214;"CA-2019-106950";"2019-09-02";"2019-09-06";"Standard Class";472.518;3;-149.6307;"Low";111;326;347;"2019-09-02";"2019-09-06";66
215;"CA-2019-106950";"2019-09-02";"2019-09-06";"Standard Class";472.518;3;-149.6307;"Low";112;326;347;"2019-09-02";"2019-09-06";66
216;"CA-2019-106950";"2019-09-02";"2019-09-06";"Standard Class";19.456;4;3.4048;"Low";111;567;347;"2019-09-02";"2019-09-06";66
217;"CA-2019-106950";"2019-09-02";"2019-09-06";"Standard Class";19.456;4;3.4048;"Low";112;567;347;"2019-09-02";"2019-09-06";66
218;"CA-2019-106950";"2019-09-02";"2019-09-06";"Standard Class";17.22;5;-12.628;"Medium";111;741;347;"2019-09-02";"2019-09-06";66
219;"CA-2019-106950";"2019-09-02";"2019-09-06";"Standard Class";309.456;9;34.8138;"Medium";111;370;347;"2019-09-02";"2019-09-06";66
220;"CA-2019-106950";"2019-09-02";"2019-09-06";"Standard Class";309.456;9;34.8138;"Medium";112;370;347;"2019-09-02";"2019-09-06";66
221;"CA-2019-106950";"2019-09-02";"2019-09-06";"Standard Class";22.911;7;-17.5651;"Medium";111;614;347;"2019-09-02";"2019-09-06";66
222;"CA-2019-106950";"2019-09-02";"2019-09-06";"Standard Class";22.911;7;-17.5651;"Medium";112;614;347;"2019-09-02";"2019-09-06";66
223;"CA-2019-106950";"2019-09-02";"2019-09-06";"Standard Class";17.22;5;-12.628;"Medium";112;741;347;"2019-09-02";"2019-09-06";66
224;"CA-2019-106950";"2019-09-02";"2019-09-06";"Standard Class";1012.68;3;303.804;"Low";111;1472;347;"2019-09-02";"2019-09-06";66
225;"CA-2019-106950";"2019-09-02";"2019-09-06";"Standard Class";1012.68;3;303.804;"Low";112;1472;347;"2019-09-02";"2019-09-06";66
226;"CA-2019-106950";"2019-09-02";"2019-09-06";"Standard Class";1012.68;3;303.804;"Low";111;1473;347;"2019-09-02";"2019-09-06";66
227;"CA-2019-107104";"2019-11-26";"2019-11-30";"Standard Class";37.17;9;10.4076;"Medium";113;595;524;"2019-11-26";"2019-11-30";271
228;"CA-2019-107104";"2019-11-26";"2019-11-30";"Standard Class";595.38;6;297.69;"Medium";113;234;524;"2019-11-26";"2019-11-30";271
229;"CA-2019-107104";"2019-11-26";"2019-11-30";"Standard Class";64.96;2;19.488;"Low";113;369;524;"2019-11-26";"2019-11-30";271
230;"CA-2019-107104";"2019-11-26";"2019-11-30";"Standard Class";3406.664;8;160.3136;"Medium";113;18;524;"2019-11-26";"2019-11-30";271
231;"CA-2019-107104";"2019-11-26";"2019-11-30";"Standard Class";3406.664;8;160.3136;"Medium";113;19;524;"2019-11-26";"2019-11-30";271
232;"CA-2019-107146";"2019-06-17";"2019-06-19";"First Class";266.352;3;-13.3176;"Low";115;215;440;"2019-06-17";"2019-06-19";268
233;"CA-2019-107146";"2019-06-17";"2019-06-19";"First Class";483.136;4;54.3528;"Low";114;128;440;"2019-06-17";"2019-06-19";268
234;"CA-2019-107146";"2019-06-17";"2019-06-19";"First Class";483.136;4;54.3528;"Low";115;128;440;"2019-06-17";"2019-06-19";268
235;"CA-2019-107146";"2019-06-17";"2019-06-19";"First Class";266.352;3;-13.3176;"Low";114;215;440;"2019-06-17";"2019-06-19";268
236;"CA-2019-107202";"2019-05-21";"2019-05-28";"Standard Class";2396.4;10;179.73;"High";116;1566;441;"2019-05-21";"2019-05-28";452
237;"CA-2019-107216";"2019-06-14";"2019-06-17";"First Class";8.73;3;4.1031;"Low";117;141;597;"2019-06-14";"2019-06-17";433
238;"CA-2019-107216";"2019-06-14";"2019-06-17";"First Class";8.64;3;2.5056;"Low";117;531;597;"2019-06-14";"2019-06-17";433
239;"CA-2019-107216";"2019-06-14";"2019-06-17";"First Class";29.29;1;9.6657;"Low";117;1442;597;"2019-06-14";"2019-06-17";433
240;"CA-2019-107216";"2019-06-14";"2019-06-17";"First Class";7.04;4;2.0416;"Low";117;505;597;"2019-06-14";"2019-06-17";433
241;"CA-2019-107328";"2019-08-08";"2019-08-15";"Standard Class";513.024;2;12.8256;"Low";118;330;121;"2019-08-08";"2019-08-15";271
242;"CA-2019-107328";"2019-08-08";"2019-08-15";"Standard Class";487.92;6;136.6176;"Medium";118;450;121;"2019-08-08";"2019-08-15";271
243;"CA-2019-107328";"2019-08-08";"2019-08-15";"Standard Class";15.24;5;5.334;"Medium";118;705;121;"2019-08-08";"2019-08-15";271
244;"CA-2019-107475";"2019-06-07";"2019-06-11";"Standard Class";9.648;6;3.4974;"Medium";119;902;643;"2019-06-07";"2019-06-11";371
245;"CA-2019-107615";"2019-03-22";"2019-03-25";"First Class";58.58;2;19.3314;"Low";120;1442;610;"2019-03-22";"2019-03-25";335
246;"CA-2019-107783";"2019-07-28";"2019-07-29";"First Class";177.45;5;-78.078;"Medium";121;43;567;"2019-07-28";"2019-07-29";37
247;"CA-2019-107783";"2019-07-28";"2019-07-29";"First Class";9.48;3;0.711;"Low";121;446;567;"2019-07-28";"2019-07-29";37
248;"CA-2019-107783";"2019-07-28";"2019-07-29";"First Class";1369.764;6;-913.176;"Medium";121;634;567;"2019-07-28";"2019-07-29";37
249;"CA-2019-107790";"2019-11-20";"2019-11-24";"Standard Class";151.192;1;13.2293;"Low";122;1770;255;"2019-11-20";"2019-11-24";209
250;"CA-2019-108056";"2019-09-29";"2019-10-03";"Standard Class";859.2;3;75.18;"Low";123;1672;274;"2019-09-29";"2019-10-03";457
251;"CA-2019-108105";"2019-02-16";"2019-02-23";"Standard Class";318.08;4;34.9888;"Low";125;261;307;"2019-02-16";"2019-02-23";196
252;"CA-2019-108105";"2019-02-16";"2019-02-23";"Standard Class";318.08;4;34.9888;"Low";124;261;307;"2019-02-16";"2019-02-23";196
253;"CA-2019-108105";"2019-02-16";"2019-02-23";"Standard Class";5.8;1;2.61;"Low";125;712;307;"2019-02-16";"2019-02-23";196
254;"CA-2019-108105";"2019-02-16";"2019-02-23";"Standard Class";5.8;1;2.61;"Low";124;712;307;"2019-02-16";"2019-02-23";196
255;"CA-2019-108196";"2019-11-25";"2019-12-02";"Standard Class";456.588;2;-304.392;"Low";126;634;179;"2019-11-25";"2019-12-02";249
256;"CA-2019-108196";"2019-11-25";"2019-12-02";"Standard Class";59.976;3;11.9952;"Low";126;1438;179;"2019-11-25";"2019-12-02";249
257;"CA-2019-108196";"2019-11-25";"2019-12-02";"Standard Class";4499.985;5;-6599.978;"Medium";126;1567;179;"2019-11-25";"2019-12-02";249
258;"CA-2019-108210";"2019-05-30";"2019-05-31";"Same Day";79.96;5;7.996;"Medium";127;1691;59;"2019-05-30";"2019-05-31";209
259;"CA-2019-108210";"2019-05-30";"2019-05-31";"Same Day";223.96;5;11.198;"Medium";127;1419;59;"2019-05-30";"2019-05-31";209
260;"CA-2019-108224";"2019-05-14";"2019-05-14";"Same Day";185.528;7;48.7011;"Medium";128;1523;733;"2019-05-14";"2019-05-14";520
261;"CA-2019-108224";"2019-05-14";"2019-05-14";"Same Day";185.528;7;48.7011;"Medium";128;1522;733;"2019-05-14";"2019-05-14";520
262;"CA-2019-108350";"2019-06-06";"2019-06-09";"Second Class";105.52;4;48.5392;"Low";129;1188;653;"2019-06-06";"2019-06-09";275
263;"CA-2019-108364";"2019-12-19";"2019-12-24";"Standard Class";1.8;5;-2.88;"Medium";130;696;98;"2019-12-19";"2019-12-24";72
264;"CA-2019-108434";"2019-12-05";"2019-12-07";"Second Class";465.18;3;120.9468;"Low";131;1337;356;"2019-12-05";"2019-12-07";327
265;"CA-2019-108567";"2019-05-20";"2019-05-24";"Standard Class";2.694;2;-2.245;"Low";132;783;190;"2019-05-20";"2019-05-24";382
266;"CA-2019-108581";"2019-06-20";"2019-06-26";"Standard Class";10.368;2;3.6288;"Low";133;1048;241;"2019-06-20";"2019-06-26";61
267;"CA-2019-108581";"2019-06-20";"2019-06-26";"Standard Class";95.968;4;26.3912;"Low";133;1445;241;"2019-06-20";"2019-06-26";61
268;"CA-2019-108616";"2019-09-29";"2019-10-03";"Standard Class";62.94;3;30.2112;"Low";134;694;370;"2019-09-29";"2019-10-03";306
269;"CA-2019-108616";"2019-09-29";"2019-10-03";"Standard Class";209.97;3;71.3898;"Low";134;1428;370;"2019-09-29";"2019-10-03";306
270;"CA-2019-108616";"2019-09-29";"2019-10-03";"Standard Class";25.92;9;7.776;"Medium";134;491;370;"2019-09-29";"2019-10-03";306
271;"CA-2019-108630";"2019-11-18";"2019-11-18";"Same Day";61.12;5;22.156;"Medium";135;716;76;"2019-11-18";"2019-11-18";92
272;"CA-2019-108644";"2019-09-30";"2019-10-03";"First Class";1.964;2;-3.2406;"Low";136;630;677;"2019-09-30";"2019-10-03";387
273;"CA-2019-108735";"2019-04-17";"2019-04-21";"Standard Class";257.499;3;24.2352;"Low";137;31;381;"2019-04-17";"2019-04-21";245
274;"CA-2019-108868";"2019-09-08";"2019-09-12";"Standard Class";70.368;2;6.1572;"Low";138;520;407;"2019-09-08";"2019-09-12";104
275;"CA-2019-108868";"2019-09-08";"2019-09-12";"Standard Class";59.96;5;21.7355;"Medium";138;1639;407;"2019-09-08";"2019-09-12";104
276;"CA-2019-108875";"2019-09-24";"2019-10-01";"Standard Class";21.44;2;7.504;"Low";139;226;152;"2019-09-24";"2019-10-01";26
277;"CA-2019-108875";"2019-09-24";"2019-10-01";"Standard Class";511.056;9;-95.823;"Medium";139;1297;152;"2019-09-24";"2019-10-01";26
278;"CA-2019-108882";"2019-01-09";"2019-01-15";"Standard Class";377.928;9;141.723;"Medium";140;1712;436;"2019-01-09";"2019-01-15";164
279;"CA-2019-108882";"2019-01-09";"2019-01-15";"Standard Class";349.95;5;118.983;"Medium";140;1428;436;"2019-01-09";"2019-01-15";164
280;"CA-2019-108959";"2019-03-10";"2019-03-14";"Second Class";104.696;1;6.5435;"Low";141;1292;501;"2019-03-10";"2019-03-14";173
281;"CA-2019-108987";"2019-09-08";"2019-09-10";"Second Class";35.952;3;3.5952;"Low";143;1309;24;"2019-09-08";"2019-09-10";209
282;"CA-2019-108987";"2019-09-08";"2019-09-10";"Second Class";57.584;2;0.7198;"Low";142;1420;24;"2019-09-08";"2019-09-10";209
283;"CA-2019-108987";"2019-09-08";"2019-09-10";"Second Class";57.584;2;0.7198;"Low";143;1420;24;"2019-09-08";"2019-09-10";209
284;"CA-2019-108987";"2019-09-08";"2019-09-10";"Second Class";131.136;4;-32.784;"Low";142;1283;24;"2019-09-08";"2019-09-10";209
285;"CA-2019-108987";"2019-09-08";"2019-09-10";"Second Class";131.136;4;-32.784;"Low";143;1283;24;"2019-09-08";"2019-09-10";209
286;"CA-2019-108987";"2019-09-08";"2019-09-10";"Second Class";2396.2656;4;-317.1528;"Low";142;47;24;"2019-09-08";"2019-09-10";209
287;"CA-2019-108987";"2019-09-08";"2019-09-10";"Second Class";35.952;3;3.5952;"Low";142;1309;24;"2019-09-08";"2019-09-10";209
288;"CA-2019-108987";"2019-09-08";"2019-09-10";"Second Class";2396.2656;4;-317.1528;"Low";143;47;24;"2019-09-08";"2019-09-10";209
289;"CA-2019-109057";"2019-04-22";"2019-04-27";"Standard Class";23.952;2;2.3952;"Low";144;1329;754;"2019-04-22";"2019-04-27";27
290;"CA-2019-109176";"2019-05-09";"2019-05-15";"Standard Class";79.36;5;9.92;"Medium";145;522;402;"2019-05-09";"2019-05-15";371
291;"CA-2019-109176";"2019-05-09";"2019-05-15";"Standard Class";9.344;1;3.504;"Low";145;857;402;"2019-05-09";"2019-05-15";371
292;"CA-2019-109344";"2019-02-08";"2019-02-11";"Second Class";1127.976;3;126.8973;"Low";146;1709;143;"2019-02-08";"2019-02-11";389
293;"CA-2019-109365";"2019-11-03";"2019-11-08";"Standard Class";43.584;12;15.7992;"High";148;774;769;"2019-11-03";"2019-11-08";271
294;"CA-2019-109365";"2019-11-03";"2019-11-08";"Standard Class";43.584;12;15.7992;"High";147;774;769;"2019-11-03";"2019-11-08";271
295;"CA-2019-109365";"2019-11-03";"2019-11-08";"Standard Class";116.28;3;56.9772;"Low";148;1086;769;"2019-11-03";"2019-11-08";271
296;"CA-2019-109365";"2019-11-03";"2019-11-08";"Standard Class";116.28;3;56.9772;"Low";147;1086;769;"2019-11-03";"2019-11-08";271
297;"CA-2019-109365";"2019-11-03";"2019-11-08";"Standard Class";9.296;2;3.0212;"Low";147;700;769;"2019-11-03";"2019-11-08";271
298;"CA-2019-109365";"2019-11-03";"2019-11-08";"Standard Class";19.44;3;9.3312;"Low";148;1020;769;"2019-11-03";"2019-11-08";271
299;"CA-2019-109365";"2019-11-03";"2019-11-08";"Standard Class";19.44;3;9.3312;"Low";147;1020;769;"2019-11-03";"2019-11-08";271
300;"CA-2019-109365";"2019-11-03";"2019-11-08";"Standard Class";19.44;3;9.3312;"Low";148;1019;769;"2019-11-03";"2019-11-08";271
301;"CA-2019-109365";"2019-11-03";"2019-11-08";"Standard Class";9.296;2;3.0212;"Low";148;700;769;"2019-11-03";"2019-11-08";271
302;"CA-2019-109365";"2019-11-03";"2019-11-08";"Standard Class";19.44;3;9.3312;"Low";147;1019;769;"2019-11-03";"2019-11-08";271
303;"CA-2019-109365";"2019-11-03";"2019-11-08";"Standard Class";314.55;3;150.984;"Low";148;1224;769;"2019-11-03";"2019-11-08";271
304;"CA-2019-109365";"2019-11-03";"2019-11-08";"Standard Class";314.55;3;150.984;"Low";147;1224;769;"2019-11-03";"2019-11-08";271
305;"CA-2019-109365";"2019-11-03";"2019-11-08";"Standard Class";15.26;7;5.0358;"Medium";148;891;769;"2019-11-03";"2019-11-08";271
306;"CA-2019-109365";"2019-11-03";"2019-11-08";"Standard Class";15.26;7;5.0358;"Medium";147;891;769;"2019-11-03";"2019-11-08";271
307;"CA-2019-109365";"2019-11-03";"2019-11-08";"Standard Class";43.32;2;14.2956;"Low";148;430;769;"2019-11-03";"2019-11-08";271
308;"CA-2019-109365";"2019-11-03";"2019-11-08";"Standard Class";43.32;2;14.2956;"Low";147;430;769;"2019-11-03";"2019-11-08";271
309;"CA-2019-109400";"2019-05-02";"2019-05-06";"Standard Class";366.744;4;-110.0232;"Low";149;101;561;"2019-05-02";"2019-05-06";7
310;"CA-2019-109407";"2019-01-24";"2019-01-26";"Second Class";31.36;4;15.68;"Low";150;625;315;"2019-01-24";"2019-01-26";187
311;"CA-2019-109652";"2019-04-10";"2019-04-15";"Standard Class";13.568;4;3.2224;"Low";151;459;600;"2019-04-10";"2019-04-15";72
312;"CA-2019-109666";"2019-04-19";"2019-04-26";"Standard Class";25.98;2;0.7794;"Low";152;1775;428;"2019-04-19";"2019-04-26";327
313;"CA-2019-109666";"2019-04-19";"2019-04-26";"Standard Class";25.98;2;0.7794;"Low";153;1775;428;"2019-04-19";"2019-04-26";327
314;"CA-2019-109666";"2019-04-19";"2019-04-26";"Standard Class";3.28;2;1.476;"Low";153;599;428;"2019-04-19";"2019-04-26";327
315;"CA-2019-109666";"2019-04-19";"2019-04-26";"Standard Class";71.96;2;17.99;"Low";152;588;428;"2019-04-19";"2019-04-26";327
316;"CA-2019-109666";"2019-04-19";"2019-04-26";"Standard Class";7.76;2;2.2504;"Low";153;1399;428;"2019-04-19";"2019-04-26";327
317;"CA-2019-109666";"2019-04-19";"2019-04-26";"Standard Class";7.76;2;2.2504;"Low";152;1399;428;"2019-04-19";"2019-04-26";327
318;"CA-2019-109666";"2019-04-19";"2019-04-26";"Standard Class";71.96;2;17.99;"Low";153;588;428;"2019-04-19";"2019-04-26";327
319;"CA-2019-109666";"2019-04-19";"2019-04-26";"Standard Class";54.9;5;15.372;"Medium";153;1391;428;"2019-04-19";"2019-04-26";327
320;"CA-2019-109666";"2019-04-19";"2019-04-26";"Standard Class";54.9;5;15.372;"Medium";152;1391;428;"2019-04-19";"2019-04-26";327
321;"CA-2019-109666";"2019-04-19";"2019-04-26";"Standard Class";9.28;2;3.248;"Low";153;621;428;"2019-04-19";"2019-04-26";327
322;"CA-2019-109666";"2019-04-19";"2019-04-26";"Standard Class";9.28;2;3.248;"Low";152;621;428;"2019-04-19";"2019-04-26";327
323;"CA-2019-109666";"2019-04-19";"2019-04-26";"Standard Class";3.28;2;1.476;"Low";152;599;428;"2019-04-19";"2019-04-26";327
324;"CA-2019-109666";"2019-04-19";"2019-04-26";"Standard Class";459.88;4;13.7964;"Low";153;1285;428;"2019-04-19";"2019-04-26";327
325;"CA-2019-109666";"2019-04-19";"2019-04-26";"Standard Class";459.88;4;13.7964;"Low";152;1285;428;"2019-04-19";"2019-04-26";327
326;"CA-2019-109722";"2019-12-05";"2019-12-07";"Second Class";584.82;9;70.1784;"Medium";154;1253;738;"2019-12-05";"2019-12-07";170
327;"CA-2019-109722";"2019-12-05";"2019-12-07";"Second Class";699.98;2;195.9944;"Low";154;1630;738;"2019-12-05";"2019-12-07";170
328;"CA-2019-109743";"2019-09-22";"2019-09-29";"Standard Class";63.936;8;5.5944;"Medium";155;1752;674;"2019-09-22";"2019-09-29";450
329;"CA-2019-109743";"2019-09-22";"2019-09-29";"Standard Class";40.776;3;4.5873;"Low";155;573;674;"2019-09-22";"2019-09-29";450
330;"CA-2019-109806";"2019-09-17";"2019-09-22";"Standard Class";6.48;1;3.1104;"Low";156;1007;396;"2019-09-17";"2019-09-22";271
331;"CA-2019-109806";"2019-09-17";"2019-09-22";"Standard Class";73.584;2;8.2782;"Low";156;1754;396;"2019-09-17";"2019-09-22";271
332;"CA-2019-109806";"2019-09-17";"2019-09-22";"Standard Class";20.1;3;6.633;"Low";156;610;396;"2019-09-17";"2019-09-22";271
333;"CA-2019-109820";"2019-11-20";"2019-11-22";"First Class";14.427;3;-10.5798;"Low";157;632;22;"2019-11-20";"2019-11-22";75
334;"CA-2019-109820";"2019-11-20";"2019-11-22";"First Class";2.628;2;-1.9272;"Low";157;751;22;"2019-11-20";"2019-11-22";75
335;"CA-2019-109820";"2019-11-20";"2019-11-22";"First Class";15.696;3;5.1012;"Low";157;1050;22;"2019-11-20";"2019-11-22";75
336;"CA-2019-109827";"2019-12-25";"2020-01-01";"Standard Class";269.97;2;-386.957;"Low";158;1599;466;"2019-12-25";"2020-01-01";372
337;"CA-2019-109827";"2019-12-25";"2020-01-01";"Standard Class";45.12;3;-7.896;"Low";158;1477;466;"2019-12-25";"2020-01-01";372
338;"CA-2019-109827";"2019-12-25";"2020-01-01";"Standard Class";100.8;2;21.42;"Low";158;1532;466;"2019-12-25";"2020-01-01";372
339;"CA-2019-109827";"2019-12-25";"2020-01-01";"Standard Class";47.968;2;4.1972;"Low";158;127;466;"2019-12-25";"2020-01-01";372
340;"CA-2019-109827";"2019-12-25";"2020-01-01";"Standard Class";35.445;1;-24.1026;"Low";158;337;466;"2019-12-25";"2020-01-01";372
341;"CA-2019-109869";"2019-04-22";"2019-04-29";"Standard Class";23.56;5;7.068;"Medium";159;135;737;"2019-04-22";"2019-04-29";372
342;"CA-2019-109869";"2019-04-22";"2019-04-29";"Standard Class";28.485;5;-20.889;"Medium";159;628;737;"2019-04-22";"2019-04-29";372
343;"CA-2019-109869";"2019-04-22";"2019-04-29";"Standard Class";78.272;2;5.8704;"Low";159;421;737;"2019-04-22";"2019-04-29";372
344;"CA-2019-109869";"2019-04-22";"2019-04-29";"Standard Class";185.376;2;-34.758;"Low";159;1405;737;"2019-04-22";"2019-04-29";372
345;"CA-2019-109869";"2019-04-22";"2019-04-29";"Standard Class";1272.63;6;-814.4832;"Medium";159;329;737;"2019-04-22";"2019-04-29";372
346;"CA-2019-109911";"2019-05-12";"2019-05-16";"Standard Class";10.96;4;2.9592;"Low";160;509;761;"2019-05-12";"2019-05-16";491
347;"CA-2019-109925";"2019-11-06";"2019-11-10";"Second Class";84.84;3;22.9068;"Low";161;1351;331;"2019-11-06";"2019-11-10";432
348;"CA-2019-109953";"2019-07-14";"2019-07-18";"Standard Class";110.376;3;12.4173;"Low";163;1754;606;"2019-07-14";"2019-07-18";433
349;"CA-2019-109953";"2019-07-14";"2019-07-18";"Standard Class";151.62;7;50.0346;"Medium";162;430;606;"2019-07-14";"2019-07-18";433
350;"CA-2019-109953";"2019-07-14";"2019-07-18";"Standard Class";30.8;4;10.164;"Low";162;136;606;"2019-07-14";"2019-07-18";433
351;"CA-2019-109953";"2019-07-14";"2019-07-18";"Standard Class";30.8;4;10.164;"Low";163;136;606;"2019-07-14";"2019-07-18";433
352;"CA-2019-109953";"2019-07-14";"2019-07-18";"Standard Class";151.62;7;50.0346;"Medium";163;430;606;"2019-07-14";"2019-07-18";433
353;"CA-2019-109953";"2019-07-14";"2019-07-18";"Standard Class";110.376;3;12.4173;"Low";162;1754;606;"2019-07-14";"2019-07-18";433
