"product_id";"sku";"category";"sub_category";"product_name";"brand"
1010;"OFF-PA-10000327";"Office Supplies";"Paper";"Xerox 1971";"Xerox"
1011;"OFF-PA-10000349";"Office Supplies";"Paper";"Easy-staple paper";"Easy-staple"
1012;"OFF-PA-10000350";"Office Supplies";"Paper";"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book";"Message"
1013;"OFF-PA-10000357";"Office Supplies";"Paper";"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11";"White"
1014;"OFF-PA-10000357";"Office Supplies";"Paper";"Xerox 1888";"Xerox"
1015;"OFF-PA-10000380";"Office Supplies";"Paper";"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages";"REDIFORM"
1016;"OFF-PA-10000418";"Office Supplies";"Paper";"Xerox 189";"Xerox"
1017;"OFF-PA-10000466";"Office Supplies";"Paper";"Memo Book, 100 Message Capacity, 5 3/8” x 11”";"Memo"
1018;"OFF-PA-10000474";"Office Supplies";"Paper";"Easy-staple paper";"Easy-staple"
1019;"OFF-PA-10000477";"Office Supplies";"Paper";"Xerox 1952";"Xerox"
1020;"OFF-PA-10000477";"Office Supplies";"Paper";"Xerox 22";"Xerox"
1021;"OFF-PA-10000482";"Office Supplies";"Paper";"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate";"Snap-A-Way"
1022;"OFF-PA-10000483";"Office Supplies";"Paper";"Xerox 19";"Xerox"
1023;"OFF-PA-10000501";"Office Supplies";"Paper";"Petty Cash Envelope";"Petty"
1024;"OFF-PA-10000520";"Office Supplies";"Paper";"Xerox 201";"Xerox"
1025;"OFF-PA-10000528";"Office Supplies";"Paper";"Xerox 1981";"Xerox"
1026;"OFF-PA-10000533";"Office Supplies";"Paper";"Southworth Parchment Paper & Envelopes";"Southworth"
1027;"OFF-PA-10000551";"Office Supplies";"Paper";"Array Memo Cubes";"Array"
1028;"OFF-PA-10000552";"Office Supplies";"Paper";"Xerox 200";"Xerox"
1029;"OFF-PA-10000556";"Office Supplies";"Paper";"Xerox 208";"Xerox"
1030;"OFF-PA-10000565";"Office Supplies";"Paper";"Easy-staple paper";"Easy-staple"
1031;"OFF-PA-10000575";"Office Supplies";"Paper";"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page";"Wirebound"
1032;"OFF-PA-10000587";"Office Supplies";"Paper";"Array Parchment Paper, Assorted Colors";"Array"
1033;"OFF-PA-10000595";"Office Supplies";"Paper";"Xerox 1929";"Xerox"
1034;"OFF-PA-10000605";"Office Supplies";"Paper";"Xerox 1950";"Xerox"
1035;"OFF-PA-10000659";"Office Supplies";"Paper";"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page";"TOPS"
1036;"OFF-PA-10000659";"Office Supplies";"Paper";"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”";"Adams"
1037;"OFF-PA-10000673";"Office Supplies";"Paper";"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad";"Post-it"
1038;"OFF-PA-10000675";"Office Supplies";"Paper";"Xerox 1919";"Xerox"
1039;"OFF-PA-10000682";"Office Supplies";"Paper";"Xerox 1924";"Xerox"
1040;"OFF-PA-10000697";"Office Supplies";"Paper";"TOPS Voice Message Log Book, Flash Format";"TOPS"
1041;"OFF-PA-10000726";"Office Supplies";"Paper";"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""";"Black"
1042;"OFF-PA-10000740";"Office Supplies";"Paper";"Xerox 1982";"Xerox"
1043;"OFF-PA-10000743";"Office Supplies";"Paper";"Xerox 1977";"Xerox"
1044;"OFF-PA-10000788";"Office Supplies";"Paper";"Xerox 210";"Xerox"
1045;"OFF-PA-10000791";"Office Supplies";"Paper";"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book";"Wirebound"
1046;"OFF-PA-10000806";"Office Supplies";"Paper";"Xerox 1934";"Xerox"
1047;"OFF-PA-10000807";"Office Supplies";"Paper";"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad";"TOPS"
1048;"OFF-PA-10000809";"Office Supplies";"Paper";"Xerox 206";"Xerox"
1049;"OFF-PA-10000859";"Office Supplies";"Paper";"Unpadded Memo Slips";"Unpadded"
1050;"OFF-PA-10000955";"Office Supplies";"Paper";"Southworth 25% Cotton Granite Paper & Envelopes";"Southworth"
1051;"OFF-PA-10000994";"Office Supplies";"Paper";"Xerox 1915";"Xerox"
1052;"OFF-PA-10001001";"Office Supplies";"Paper";"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate";"Snap-A-Way"
1053;"OFF-PA-10001019";"Office Supplies";"Paper";"Xerox 1884";"Xerox"
1054;"OFF-PA-10001033";"Office Supplies";"Paper";"Xerox 1893";"Xerox"
1055;"OFF-PA-10001125";"Office Supplies";"Paper";"Xerox 1988";"Xerox"
1056;"OFF-PA-10001144";"Office Supplies";"Paper";"Xerox 1913";"Xerox"
1057;"OFF-PA-10001166";"Office Supplies";"Paper";"Xerox 2";"Xerox"
1058;"OFF-PA-10001184";"Office Supplies";"Paper";"Xerox 1903";"Xerox"
1059;"OFF-PA-10001204";"Office Supplies";"Paper";"Xerox 1972";"Xerox"
1060;"OFF-PA-10001215";"Office Supplies";"Paper";"Xerox 1963";"Xerox"
1061;"OFF-PA-10001243";"Office Supplies";"Paper";"Xerox 1983";"Xerox"
1062;"OFF-PA-10001246";"Office Supplies";"Paper";"Xerox 215";"Xerox"
1063;"OFF-PA-10001260";"Office Supplies";"Paper";"TOPS Money Receipt Book, Consecutively Numbered in Red,";"TOPS"
1064;"OFF-PA-10001281";"Office Supplies";"Paper";"Computer Printout Paper with Letter-Trim Fine Perforations";"Computer"
1065;"OFF-PA-10001289";"Office Supplies";"Paper";"White Computer Printout Paper by Universal";"White"
1066;"OFF-PA-10001293";"Office Supplies";"Paper";"Xerox 1946";"Xerox"
1067;"OFF-PA-10001295";"Office Supplies";"Paper";"Computer Printout Paper with Letter-Trim Perforations";"Computer"
1068;"OFF-PA-10001307";"Office Supplies";"Paper";"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad";"Important"
1069;"OFF-PA-10001357";"Office Supplies";"Paper";"Xerox 1886";"Xerox"
1070;"OFF-PA-10001363";"Office Supplies";"Paper";"Xerox 1933";"Xerox"
1071;"OFF-PA-10001461";"Office Supplies";"Paper";"HP Office Paper (20Lb. and 87 Bright)";"HP"
1072;"OFF-PA-10001471";"Office Supplies";"Paper";"Strathmore Photo Frame Cards";"Strathmore"
1073;"OFF-PA-10001497";"Office Supplies";"Paper";"Xerox 1914";"Xerox"
1074;"OFF-PA-10001509";"Office Supplies";"Paper";"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""";"Recycled"
1075;"OFF-PA-10001526";"Office Supplies";"Paper";"Xerox 1949";"Xerox"
1076;"OFF-PA-10001534";"Office Supplies";"Paper";"Xerox 230";"Xerox"
1077;"OFF-PA-10001560";"Office Supplies";"Paper";"Adams Telephone Message Books, 5 1/4” x 11”";"Adams"
1078;"OFF-PA-10001569";"Office Supplies";"Paper";"Xerox 232";"Xerox"
1079;"OFF-PA-10001593";"Office Supplies";"Paper";"Xerox 1947";"Xerox"
1080;"OFF-PA-10001609";"Office Supplies";"Paper";"Tops Wirebound Message Log Books";"Tops"
1081;"OFF-PA-10001622";"Office Supplies";"Paper";"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled";"Ampad"
1082;"OFF-PA-10001639";"Office Supplies";"Paper";"Xerox 203";"Xerox"
1083;"OFF-PA-10001667";"Office Supplies";"Paper";"Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)";"Great"
1084;"OFF-PA-10001685";"Office Supplies";"Paper";"Easy-staple paper";"Easy-staple"
1085;"OFF-PA-10001712";"Office Supplies";"Paper";"Xerox 1948";"Xerox"
1086;"OFF-PA-10001725";"Office Supplies";"Paper";"Xerox 1892";"Xerox"
1087;"OFF-PA-10001736";"Office Supplies";"Paper";"Xerox 1880";"Xerox"
1088;"OFF-PA-10001745";"Office Supplies";"Paper";"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page";"Wirebound"
1089;"OFF-PA-10001752";"Office Supplies";"Paper";"Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)";"Hammermill"
1090;"OFF-PA-10001763";"Office Supplies";"Paper";"Xerox 1896";"Xerox"
1091;"OFF-PA-10001776";"Office Supplies";"Paper";"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book";"Wirebound"
1092;"OFF-PA-10001790";"Office Supplies";"Paper";"Xerox 1910";"Xerox"
1093;"OFF-PA-10001800";"Office Supplies";"Paper";"Xerox 220";"Xerox"
1094;"OFF-PA-10001801";"Office Supplies";"Paper";"Xerox 193";"Xerox"
1095;"OFF-PA-10001804";"Office Supplies";"Paper";"Xerox 195";"Xerox"
1096;"OFF-PA-10001815";"Office Supplies";"Paper";"Xerox 1885";"Xerox"
1097;"OFF-PA-10001826";"Office Supplies";"Paper";"Xerox 207";"Xerox"
1098;"OFF-PA-10001837";"Office Supplies";"Paper";"Xerox 1976";"Xerox"
1099;"OFF-PA-10001838";"Office Supplies";"Paper";"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages";"Adams"
1100;"OFF-PA-10001846";"Office Supplies";"Paper";"Xerox 1899";"Xerox"
1101;"OFF-PA-10001870";"Office Supplies";"Paper";"Xerox 202";"Xerox"
1102;"OFF-PA-10001878";"Office Supplies";"Paper";"Xerox 1891";"Xerox"
1103;"OFF-PA-10001892";"Office Supplies";"Paper";"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4";"Rediform"
1104;"OFF-PA-10001934";"Office Supplies";"Paper";"Xerox 1993";"Xerox"
1105;"OFF-PA-10001937";"Office Supplies";"Paper";"Xerox 21";"Xerox"
1106;"OFF-PA-10001950";"Office Supplies";"Paper";"Southworth 25% Cotton Antique Laid Paper & Envelopes";"Southworth"
1107;"OFF-PA-10001954";"Office Supplies";"Paper";"Xerox 1964";"Xerox"
1108;"OFF-PA-10001970";"Office Supplies";"Paper";"Xerox 1881";"Xerox"
1109;"OFF-PA-10001970";"Office Supplies";"Paper";"Xerox 1908";"Xerox"
1110;"OFF-PA-10001972";"Office Supplies";"Paper";"Xerox 214";"Xerox"
1111;"OFF-PA-10001977";"Office Supplies";"Paper";"Xerox 194";"Xerox"
1112;"OFF-PA-10001994";"Office Supplies";"Paper";"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size";"Ink"
1113;"OFF-PA-10002001";"Office Supplies";"Paper";"Xerox 1984";"Xerox"
1114;"OFF-PA-10002005";"Office Supplies";"Paper";"Xerox 225";"Xerox"
1115;"OFF-PA-10002036";"Office Supplies";"Paper";"Xerox 1930";"Xerox"
1116;"OFF-PA-10002105";"Office Supplies";"Paper";"Xerox 223";"Xerox"
1117;"OFF-PA-10002109";"Office Supplies";"Paper";"Wirebound Voice Message Log Book";"Wirebound"
1118;"OFF-PA-10002120";"Office Supplies";"Paper";"Xerox 1889";"Xerox"
1119;"OFF-PA-10002137";"Office Supplies";"Paper";"Southworth 100% Résumé Paper, 24lb.";"Southworth"
1120;"OFF-PA-10002160";"Office Supplies";"Paper";"Xerox 1978";"Xerox"
1121;"OFF-PA-10002195";"Office Supplies";"Paper";"Xerox 1966";"Xerox"
1122;"OFF-PA-10002195";"Office Supplies";"Paper";"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set";"RSVP"
1123;"OFF-PA-10002222";"Office Supplies";"Paper";"Xerox Color Copier Paper, 11"" x 17"", Ream";"Xerox"
1124;"OFF-PA-10002230";"Office Supplies";"Paper";"Xerox 1897";"Xerox"
1125;"OFF-PA-10002245";"Office Supplies";"Paper";"Xerox 1895";"Xerox"
1126;"OFF-PA-10002246";"Office Supplies";"Paper";"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book";"Wirebound"
1127;"OFF-PA-10002250";"Office Supplies";"Paper";"Things To Do Today Pad";"Things"
1128;"OFF-PA-10002254";"Office Supplies";"Paper";"Xerox 1883";"Xerox"
1129;"OFF-PA-10002262";"Office Supplies";"Paper";"Xerox 192";"Xerox"
1130;"OFF-PA-10002319";"Office Supplies";"Paper";"Xerox 1944";"Xerox"
1131;"OFF-PA-10002333";"Office Supplies";"Paper";"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream";"Universal"
1132;"OFF-PA-10002365";"Office Supplies";"Paper";"Xerox 1967";"Xerox"
1133;"OFF-PA-10002377";"Office Supplies";"Paper";"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages";"Adams"
1134;"OFF-PA-10002377";"Office Supplies";"Paper";"Xerox 1916";"Xerox"
1135;"OFF-PA-10002421";"Office Supplies";"Paper";"Embossed Ink Jet Note Cards";"Embossed"
1136;"OFF-PA-10002464";"Office Supplies";"Paper";"HP Office Recycled Paper (20Lb. and 87 Bright)";"HP"
1137;"OFF-PA-10002479";"Office Supplies";"Paper";"Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)";"Xerox"
1138;"OFF-PA-10002499";"Office Supplies";"Paper";"Xerox 1890";"Xerox"
1139;"OFF-PA-10002552";"Office Supplies";"Paper";"Xerox 1958";"Xerox"
1140;"OFF-PA-10002558";"Office Supplies";"Paper";"Xerox 1938";"Xerox"
1141;"OFF-PA-10002581";"Office Supplies";"Paper";"Xerox 1951";"Xerox"
1142;"OFF-PA-10002586";"Office Supplies";"Paper";"Xerox 1970";"Xerox"
1143;"OFF-PA-10002606";"Office Supplies";"Paper";"Xerox 1928";"Xerox"
1144;"OFF-PA-10002615";"Office Supplies";"Paper";"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled";"Ampad"
1145;"OFF-PA-10002659";"Office Supplies";"Paper";"Avoid Verbal Orders Carbonless Minifold Book";"Avoid"
1146;"OFF-PA-10002666";"Office Supplies";"Paper";"Southworth 25% Cotton Linen-Finish Paper & Envelopes";"Southworth"
1147;"OFF-PA-10002689";"Office Supplies";"Paper";"Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)";"Weyerhaeuser"
1148;"OFF-PA-10002709";"Office Supplies";"Paper";"Xerox 1956";"Xerox"
1149;"OFF-PA-10002713";"Office Supplies";"Paper";"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”";"Adams"
1150;"OFF-PA-10002741";"Office Supplies";"Paper";"Xerox 1980";"Xerox"
1151;"OFF-PA-10002749";"Office Supplies";"Paper";"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page";"Wirebound"
1152;"OFF-PA-10002751";"Office Supplies";"Paper";"Xerox 1920";"Xerox"
1153;"OFF-PA-10002764";"Office Supplies";"Paper";"Easy-staple paper";"Easy-staple"
1154;"OFF-PA-10002787";"Office Supplies";"Paper";"Xerox 227";"Xerox"
1155;"OFF-PA-10002870";"Office Supplies";"Paper";"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”";"Ampad"
1156;"OFF-PA-10002893";"Office Supplies";"Paper";"Wirebound Service Call Books, 5 1/2"" x 4""";"Wirebound"
1157;"OFF-PA-10002923";"Office Supplies";"Paper";"Xerox 1942";"Xerox"
1158;"OFF-PA-10002947";"Office Supplies";"Paper";"Xerox 1923";"Xerox"
1159;"OFF-PA-10002986";"Office Supplies";"Paper";"Xerox 1898";"Xerox"
1160;"OFF-PA-10003001";"Office Supplies";"Paper";"Xerox 1986";"Xerox"
1161;"OFF-PA-10003016";"Office Supplies";"Paper";"Adams ""While You Were Out"" Message Pads";"Adams"
1162;"OFF-PA-10003022";"Office Supplies";"Paper";"Xerox 1992";"Xerox"
1163;"OFF-PA-10003022";"Office Supplies";"Paper";"Standard Line “While You Were Out” Hardbound Telephone Message Book";"Standard"
1164;"OFF-PA-10003036";"Office Supplies";"Paper";"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book";"Black"
1165;"OFF-PA-10003039";"Office Supplies";"Paper";"Xerox 1960";"Xerox"
1166;"OFF-PA-10003072";"Office Supplies";"Paper";"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream";"Eureka"
1167;"OFF-PA-10003127";"Office Supplies";"Paper";"Easy-staple paper";"Easy-staple"
1168;"OFF-PA-10003129";"Office Supplies";"Paper";"Tops White Computer Printout Paper";"Tops"
1169;"OFF-PA-10003134";"Office Supplies";"Paper";"Xerox 1937";"Xerox"
1170;"OFF-PA-10003172";"Office Supplies";"Paper";"Xerox 1996";"Xerox"
1171;"OFF-PA-10003177";"Office Supplies";"Paper";"Xerox 1999";"Xerox"
1172;"OFF-PA-10003205";"Office Supplies";"Paper";"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper";"Wirebound"
1173;"OFF-PA-10003228";"Office Supplies";"Paper";"Xerox 1917";"Xerox"
1174;"OFF-PA-10003256";"Office Supplies";"Paper";"Avery Personal Creations Heavyweight Cards";"Avery"
1175;"OFF-PA-10003270";"Office Supplies";"Paper";"Xerox 1954";"Xerox"
1176;"OFF-PA-10003302";"Office Supplies";"Paper";"Xerox 1906";"Xerox"
1177;"OFF-PA-10003309";"Office Supplies";"Paper";"Xerox 211";"Xerox"
1178;"OFF-PA-10003349";"Office Supplies";"Paper";"Xerox 1957";"Xerox"
1179;"OFF-PA-10003363";"Office Supplies";"Paper";"Xerox 204";"Xerox"
1180;"OFF-PA-10003395";"Office Supplies";"Paper";"Xerox 1941";"Xerox"
1181;"OFF-PA-10003424";"Office Supplies";"Paper";"""While you Were Out"" Message Book, One Form per Page";"""While"
1182;"OFF-PA-10003441";"Office Supplies";"Paper";"Xerox 226";"Xerox"
1183;"OFF-PA-10003465";"Office Supplies";"Paper";"Xerox 1912";"Xerox"
1184;"OFF-PA-10003591";"Office Supplies";"Paper";"Southworth 100% Cotton The Best Paper";"Southworth"
1185;"OFF-PA-10003625";"Office Supplies";"Paper";"Xerox 1979";"Xerox"
1186;"OFF-PA-10003641";"Office Supplies";"Paper";"Xerox 1909";"Xerox"
1187;"OFF-PA-10003651";"Office Supplies";"Paper";"Xerox 1968";"Xerox"
1188;"OFF-PA-10003656";"Office Supplies";"Paper";"Xerox 1935";"Xerox"
1189;"OFF-PA-10003657";"Office Supplies";"Paper";"Xerox 1927";"Xerox"
1190;"OFF-PA-10003673";"Office Supplies";"Paper";"Strathmore Photo Mount Cards";"Strathmore"
1191;"OFF-PA-10003724";"Office Supplies";"Paper";"Wirebound Message Book, 4 per Page";"Wirebound"
1192;"OFF-PA-10003729";"Office Supplies";"Paper";"Xerox 1998";"Xerox"
1193;"OFF-PA-10003739";"Office Supplies";"Paper";"Xerox 1969";"Xerox"
1194;"OFF-PA-10003790";"Office Supplies";"Paper";"Xerox 1991";"Xerox"
1195;"OFF-PA-10003797";"Office Supplies";"Paper";"Xerox 209";"Xerox"
1196;"OFF-PA-10003823";"Office Supplies";"Paper";"Xerox 197";"Xerox"
1197;"OFF-PA-10003845";"Office Supplies";"Paper";"Xerox 1987";"Xerox"
1198;"OFF-PA-10003848";"Office Supplies";"Paper";"Xerox 1997";"Xerox"
1199;"OFF-PA-10003883";"Office Supplies";"Paper";"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""";"Message"
1200;"OFF-PA-10003892";"Office Supplies";"Paper";"Xerox 1943";"Xerox"
1201;"OFF-PA-10003893";"Office Supplies";"Paper";"Xerox 1962";"Xerox"
1202;"OFF-PA-10003919";"Office Supplies";"Paper";"Xerox 1989";"Xerox"
1203;"OFF-PA-10003936";"Office Supplies";"Paper";"Xerox 1994";"Xerox"
1204;"OFF-PA-10003953";"Office Supplies";"Paper";"Xerox 218";"Xerox"
1205;"OFF-PA-10003971";"Office Supplies";"Paper";"Xerox 1965";"Xerox"
1206;"OFF-PA-10004000";"Office Supplies";"Paper";"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle";"While"
1207;"OFF-PA-10004022";"Office Supplies";"Paper";"Hammermill Color Copier Paper (28Lb. and 96 Bright)";"Hammermill"
1208;"OFF-PA-10004039";"Office Supplies";"Paper";"Xerox 1882";"Xerox"
1209;"OFF-PA-10004040";"Office Supplies";"Paper";"Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)";"Universal"
1210;"OFF-PA-10004041";"Office Supplies";"Paper";"It's Hot Message Books with Stickers, 2 3/4"" x 5""";"It's"
1211;"OFF-PA-10004071";"Office Supplies";"Paper";"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box";"Eaton"
1212;"OFF-PA-10004082";"Office Supplies";"Paper";"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book";"Adams"
1213;"OFF-PA-10004092";"Office Supplies";"Paper";"Tops Green Bar Computer Printout Paper";"Tops"
1214;"OFF-PA-10004100";"Office Supplies";"Paper";"Xerox 216";"Xerox"
1215;"OFF-PA-10004101";"Office Supplies";"Paper";"Xerox 1894";"Xerox"
1216;"OFF-PA-10004156";"Office Supplies";"Paper";"Xerox 188";"Xerox"
1217;"OFF-PA-10004239";"Office Supplies";"Paper";"Xerox 1953";"Xerox"
1218;"OFF-PA-10004243";"Office Supplies";"Paper";"Xerox 1939";"Xerox"
1219;"OFF-PA-10004255";"Office Supplies";"Paper";"Xerox 219";"Xerox"
1220;"OFF-PA-10004285";"Office Supplies";"Paper";"Xerox 1959";"Xerox"
1221;"OFF-PA-10004327";"Office Supplies";"Paper";"Xerox 1911";"Xerox"
1222;"OFF-PA-10004353";"Office Supplies";"Paper";"Southworth 25% Cotton Premium Laser Paper and Envelopes";"Southworth"
1223;"OFF-PA-10004355";"Office Supplies";"Paper";"Xerox 231";"Xerox"
1224;"OFF-PA-10004359";"Office Supplies";"Paper";"Multicolor Computer Printout Paper";"Multicolor"
1225;"OFF-PA-10004381";"Office Supplies";"Paper";"14-7/8 x 11 Blue Bar Computer Printout Paper";"14-7/8"
1226;"OFF-PA-10004405";"Office Supplies";"Paper";"Rediform Voice Mail Log Books";"Rediform"
1227;"OFF-PA-10004438";"Office Supplies";"Paper";"Xerox 1907";"Xerox"
1228;"OFF-PA-10004451";"Office Supplies";"Paper";"Xerox 222";"Xerox"
1229;"OFF-PA-10004470";"Office Supplies";"Paper";"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages";"Adams"
1230;"OFF-PA-10004475";"Office Supplies";"Paper";"Xerox 1940";"Xerox"
1231;"OFF-PA-10004519";"Office Supplies";"Paper";"Spiral Phone Message Books with Labels by Adams";"Spiral"
1232;"OFF-PA-10004530";"Office Supplies";"Paper";"Personal Creations Ink Jet Cards and Labels";"Personal"
1233;"OFF-PA-10004569";"Office Supplies";"Paper";"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page";"Wirebound"
1234;"OFF-PA-10004609";"Office Supplies";"Paper";"Xerox 221";"Xerox"
1235;"OFF-PA-10004610";"Office Supplies";"Paper";"Xerox 1900";"Xerox"
1236;"OFF-PA-10004621";"Office Supplies";"Paper";"Xerox 212";"Xerox"
1237;"OFF-PA-10004665";"Office Supplies";"Paper";"Advantus Motivational Note Cards";"Advantus"
1238;"OFF-PA-10004675";"Office Supplies";"Paper";"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""";"Telephone"
1239;"OFF-PA-10004733";"Office Supplies";"Paper";"Things To Do Today Spiral Book";"Things"
1240;"OFF-PA-10004734";"Office Supplies";"Paper";"Southworth Structures Collection";"Southworth"
1241;"OFF-PA-10004735";"Office Supplies";"Paper";"Xerox 1905";"Xerox"
1242;"OFF-PA-10004782";"Office Supplies";"Paper";"Xerox 228";"Xerox"
1243;"OFF-PA-10004888";"Office Supplies";"Paper";"Xerox 217";"Xerox"
1244;"OFF-PA-10004911";"Office Supplies";"Paper";"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk";"Rediform"
1245;"OFF-PA-10004947";"Office Supplies";"Paper";"Easy-staple paper";"Easy-staple"
1246;"OFF-PA-10004965";"Office Supplies";"Paper";"Xerox 1921";"Xerox"
1247;"OFF-PA-10004971";"Office Supplies";"Paper";"Xerox 196";"Xerox"
1248;"OFF-PA-10004983";"Office Supplies";"Paper";"Xerox 23";"Xerox"
1249;"OFF-PA-10004996";"Office Supplies";"Paper";"Speediset Carbonless Redi-Letter 7"" x 8 1/2""";"Speediset"
1250;"OFF-ST-10000025";"Office Supplies";"Storage";"Fellowes Stor/Drawer Steel Plus Storage Drawers";"Fellowes"
1251;"OFF-ST-10000036";"Office Supplies";"Storage";"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16";"Recycled"
1252;"OFF-ST-10000046";"Office Supplies";"Storage";"Fellowes Super Stor/Drawer Files";"Fellowes"
1253;"OFF-ST-10000060";"Office Supplies";"Storage";"Fellowes Bankers Box Staxonsteel Drawer File/Stacking System";"Fellowes"
1254;"OFF-ST-10000078";"Office Supplies";"Storage";"Tennsco 6- and 18-Compartment Lockers";"Tennsco"
1255;"OFF-ST-10000129";"Office Supplies";"Storage";"Fellowes Recycled Storage Drawers";"Fellowes"
1256;"OFF-ST-10000136";"Office Supplies";"Storage";"Letter Size File";"Letter"
1257;"OFF-ST-10000142";"Office Supplies";"Storage";"Deluxe Rollaway Locking File with Drawer";"Deluxe"
1258;"OFF-ST-10000321";"Office Supplies";"Storage";"Akro Stacking Bins";"Akro"
1259;"OFF-ST-10000344";"Office Supplies";"Storage";"Neat Ideas Personal Hanging Folder Files, Black";"Neat"
1260;"OFF-ST-10000352";"Office Supplies";"Storage";"Acco Perma 2700 Stacking Storage Drawers";"Acco"
1261;"OFF-ST-10000419";"Office Supplies";"Storage";"Rogers Jumbo File, Granite";"Rogers"
1262;"OFF-ST-10000464";"Office Supplies";"Storage";"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins";"Multi-Use"
1263;"OFF-ST-10000532";"Office Supplies";"Storage";"Advantus Rolling Drawer Organizers";"Advantus"
1264;"OFF-ST-10000563";"Office Supplies";"Storage";"Fellowes Bankers Box Stor/Drawer Steel Plus";"Fellowes"
1265;"OFF-ST-10000585";"Office Supplies";"Storage";"Economy Rollaway Files";"Economy"
1266;"OFF-ST-10000604";"Office Supplies";"Storage";"Home/Office Personal File Carts";"Home/Office"
1267;"OFF-ST-10000615";"Office Supplies";"Storage";"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h";"SimpliFile"
1268;"OFF-ST-10000617";"Office Supplies";"Storage";"Woodgrain Magazine Files by Perma";"Woodgrain"
1269;"OFF-ST-10000636";"Office Supplies";"Storage";"Rogers Profile Extra Capacity Storage Tub";"Rogers"
1270;"OFF-ST-10000642";"Office Supplies";"Storage";"Tennsco Lockers, Gray";"Tennsco"
1271;"OFF-ST-10000649";"Office Supplies";"Storage";"Hanging Personal Folder File";"Hanging"
1272;"OFF-ST-10000675";"Office Supplies";"Storage";"File Shuttle II and Handi-File, Black";"File"
1273;"OFF-ST-10000676";"Office Supplies";"Storage";"Fellowes Econo/Stor Drawers";"Fellowes"
1274;"OFF-ST-10000689";"Office Supplies";"Storage";"Fellowes Strictly Business Drawer File, Letter/Legal Size";"Fellowes"
1275;"OFF-ST-10000736";"Office Supplies";"Storage";"Carina Double Wide Media Storage Towers in Natural & Black";"Carina"
